event_id:ID,timestamp,event_type,status,value,cve
EVT-009857,2026-05-01T12:44:17Z,read_sensor,normal,72,
EVT-009858,2026-05-01T12:44:18Z,login,normal,,
EVT-009859,2026-05-01T12:44:19Z,login,normal,,
EVT-009860,2026-05-01T12:44:20Z,modbus_write,normal,112,
EVT-009861,2026-05-01T12:44:21Z,modbus_write,normal,87,
EVT-009862,2026-05-01T12:44:22Z,file_access,normal,,
EVT-009863,2026-05-01T12:44:23Z,modbus_write,normal,65,
EVT-009864,2026-05-01T12:44:24Z,modbus_write,normal,80,
EVT-009865,2026-05-01T12:44:25Z,read_sensor,normal,119,
EVT-009866,2026-05-01T12:44:26Z,read_sensor,normal,95,
EVT-009867,2026-05-01T12:44:27Z,read_sensor,normal,72,
EVT-009868,2026-05-01T12:44:28Z,file_access,normal,,
EVT-009869,2026-05-01T12:44:29Z,modbus_write,normal,62,
EVT-009870,2026-05-01T12:44:30Z,modbus_write,normal,43,
EVT-009871,2026-05-01T12:44:31Z,modbus_write,normal,106,
EVT-009872,2026-05-01T12:44:32Z,login,normal,,
EVT-009873,2026-05-01T12:44:33Z,login,normal,,
EVT-009874,2026-05-01T12:44:34Z,read_sensor,normal,118,
EVT-009875,2026-05-01T12:44:35Z,file_access,normal,,
EVT-009876,2026-05-01T12:44:36Z,read_sensor,normal,59,
EVT-009877,2026-05-01T12:44:37Z,login,normal,,
EVT-009878,2026-05-01T12:44:38Z,login,normal,,
EVT-009879,2026-05-01T12:44:39Z,read_sensor,normal,67,
EVT-009880,2026-05-01T12:44:40Z,login,normal,,
EVT-009881,2026-05-01T12:44:41Z,login,normal,,
EVT-009882,2026-05-01T12:44:42Z,http_request,normal,,
EVT-009883,2026-05-01T12:44:43Z,login,normal,,
EVT-009884,2026-05-01T12:44:44Z,http_request,normal,,
EVT-009885,2026-05-01T12:44:45Z,modbus_write,normal,72,
EVT-009886,2026-05-01T12:44:46Z,http_request,normal,,
EVT-009887,2026-05-01T12:44:47Z,modbus_write,normal,76,
EVT-009888,2026-05-01T12:44:48Z,http_request,normal,,
EVT-009889,2026-05-01T12:44:49Z,file_access,normal,,
EVT-009890,2026-05-01T12:44:50Z,modbus_write,normal,49,
EVT-009891,2026-05-01T12:44:51Z,file_access,normal,,
EVT-009892,2026-05-01T12:44:52Z,login,normal,,
EVT-009893,2026-05-01T12:44:53Z,login,normal,,
EVT-009894,2026-05-01T12:44:54Z,file_access,normal,,
EVT-009895,2026-05-01T12:44:55Z,read_sensor,normal,79,
EVT-009896,2026-05-01T12:44:56Z,read_sensor,normal,58,
EVT-009897,2026-05-01T12:44:57Z,login,normal,,
EVT-009898,2026-05-01T12:44:58Z,http_request,normal,,
EVT-009899,2026-05-01T12:44:59Z,modbus_write,normal,41,
EVT-009900,2026-05-01T12:45:00Z,modbus_write,normal,58,
EVT-009901,2026-05-01T12:45:01Z,file_access,normal,,
EVT-009902,2026-05-01T12:45:02Z,file_access,normal,,
EVT-009903,2026-05-01T12:45:03Z,file_access,normal,,
EVT-009904,2026-05-01T12:45:04Z,login,normal,,
EVT-009905,2026-05-01T12:45:05Z,http_request,normal,,
EVT-009906,2026-05-01T12:45:06Z,file_access,normal,,
EVT-009907,2026-05-01T12:45:07Z,modbus_write,normal,53,
EVT-009908,2026-05-01T12:45:08Z,http_request,normal,,
EVT-009909,2026-05-01T12:45:09Z,read_sensor,normal,90,
EVT-009910,2026-05-01T12:45:10Z,http_request,normal,,
EVT-009911,2026-05-01T12:45:11Z,login,normal,,
EVT-009912,2026-05-01T12:45:12Z,file_access,normal,,
EVT-009913,2026-05-01T12:45:13Z,modbus_write,normal,94,
EVT-009914,2026-05-01T12:45:14Z,file_access,normal,,
EVT-009915,2026-05-01T12:45:15Z,http_request,normal,,
EVT-009916,2026-05-01T12:45:16Z,modbus_write,normal,83,
EVT-009917,2026-05-01T12:45:17Z,http_request,normal,,
EVT-009918,2026-05-01T12:45:18Z,modbus_write,normal,78,
EVT-009919,2026-05-01T12:45:19Z,file_access,normal,,
EVT-009920,2026-05-01T12:45:20Z,http_request,normal,,
EVT-009921,2026-05-01T12:45:21Z,read_sensor,normal,46,
EVT-009922,2026-05-01T12:45:22Z,read_sensor,normal,88,
EVT-009923,2026-05-01T12:45:23Z,read_sensor,normal,60,
EVT-009924,2026-05-01T12:45:24Z,modbus_write,normal,74,
EVT-009925,2026-05-01T12:45:25Z,http_request,normal,,
EVT-009926,2026-05-01T12:45:26Z,read_sensor,normal,42,
EVT-009927,2026-05-01T12:45:27Z,file_access,normal,,
EVT-009928,2026-05-01T12:45:28Z,read_sensor,normal,84,
EVT-009929,2026-05-01T12:45:29Z,login,normal,,
EVT-009930,2026-05-01T12:45:30Z,read_sensor,normal,97,
EVT-009931,2026-05-01T12:45:31Z,file_access,normal,,
EVT-009932,2026-05-01T12:45:32Z,read_sensor,normal,58,
EVT-009933,2026-05-01T12:45:33Z,read_sensor,normal,88,
EVT-009934,2026-05-01T12:45:34Z,http_request,normal,,
EVT-009935,2026-05-01T12:45:35Z,http_request,normal,,
EVT-009936,2026-05-01T12:45:36Z,modbus_write,normal,105,
EVT-009937,2026-05-01T12:45:37Z,login,normal,,
EVT-009938,2026-05-01T12:45:38Z,modbus_write,normal,76,
EVT-009939,2026-05-01T12:45:39Z,login,normal,,
EVT-009940,2026-05-01T12:45:40Z,http_request,normal,,
EVT-009941,2026-05-01T12:45:41Z,modbus_write,normal,93,
EVT-009942,2026-05-01T12:45:42Z,modbus_write,normal,87,
EVT-009943,2026-05-01T12:45:43Z,login,normal,,
EVT-009944,2026-05-01T12:45:44Z,read_sensor,normal,109,
EVT-009945,2026-05-01T12:45:45Z,modbus_write,normal,57,
EVT-009946,2026-05-01T12:45:46Z,http_request,normal,,
EVT-009947,2026-05-01T12:45:47Z,http_request,normal,,
EVT-009948,2026-05-01T12:45:48Z,modbus_write,normal,45,
EVT-009949,2026-05-01T12:45:49Z,read_sensor,normal,105,
EVT-009950,2026-05-01T12:45:50Z,file_access,normal,,
EVT-009951,2026-05-01T12:45:51Z,file_access,normal,,
EVT-009952,2026-05-01T12:45:52Z,http_request,normal,,
EVT-009953,2026-05-01T12:45:53Z,read_sensor,normal,70,
EVT-009954,2026-05-01T12:45:54Z,http_request,normal,,
EVT-009955,2026-05-01T12:45:55Z,read_sensor,normal,119,
EVT-009956,2026-05-01T12:45:56Z,modbus_write,normal,100,
EVT-009957,2026-05-01T12:45:57Z,read_sensor,normal,50,
EVT-009958,2026-05-01T12:45:58Z,login,normal,,
EVT-009959,2026-05-01T12:45:59Z,modbus_write,normal,101,
EVT-009960,2026-05-01T12:46:00Z,login,normal,,
EVT-009961,2026-05-01T12:46:01Z,modbus_write,normal,112,
EVT-009962,2026-05-01T12:46:02Z,login,normal,,
EVT-009963,2026-05-01T12:46:03Z,read_sensor,normal,90,
EVT-009964,2026-05-01T12:46:04Z,http_request,normal,,
EVT-009965,2026-05-01T12:46:05Z,http_request,normal,,
EVT-009966,2026-05-01T12:46:06Z,http_request,normal,,
EVT-009967,2026-05-01T12:46:07Z,login,normal,,
EVT-009968,2026-05-01T12:46:08Z,file_access,normal,,
EVT-009969,2026-05-01T12:46:09Z,login,normal,,
EVT-009970,2026-05-01T12:46:10Z,read_sensor,normal,116,
EVT-009971,2026-05-01T12:46:11Z,http_request,normal,,
EVT-009972,2026-05-01T12:46:12Z,read_sensor,normal,98,
EVT-009973,2026-05-01T12:46:13Z,login,normal,,
EVT-009974,2026-05-01T12:46:14Z,modbus_write,normal,86,
EVT-009975,2026-05-01T12:46:15Z,login,normal,,
EVT-009976,2026-05-01T12:46:16Z,file_access,normal,,
EVT-009977,2026-05-01T12:46:17Z,file_access,normal,,
EVT-009978,2026-05-01T12:46:18Z,http_request,normal,,
EVT-009979,2026-05-01T12:46:19Z,http_request,normal,,
EVT-009980,2026-05-01T12:46:20Z,read_sensor,normal,52,
EVT-009981,2026-05-01T12:46:21Z,modbus_write,normal,118,
EVT-009982,2026-05-01T12:46:22Z,file_access,normal,,
EVT-009983,2026-05-01T12:46:23Z,file_access,normal,,
EVT-009984,2026-05-01T12:46:24Z,modbus_write,normal,53,
EVT-009985,2026-05-01T12:46:25Z,login,normal,,
EVT-009986,2026-05-01T12:46:26Z,modbus_write,normal,75,
EVT-009987,2026-05-01T12:46:27Z,login,normal,,
EVT-009988,2026-05-01T12:46:28Z,read_sensor,normal,69,
EVT-009989,2026-05-01T12:46:29Z,modbus_write,normal,106,
EVT-009990,2026-05-01T12:46:30Z,modbus_write,normal,105,
EVT-009991,2026-05-01T12:46:31Z,file_access,normal,,
EVT-009992,2026-05-01T12:46:32Z,read_sensor,normal,58,
EVT-009993,2026-05-01T12:46:33Z,modbus_write,normal,115,
EVT-009994,2026-05-01T12:46:34Z,http_request,normal,,
EVT-009995,2026-05-01T12:46:35Z,file_access,normal,,
EVT-009996,2026-05-01T12:46:36Z,file_access,normal,,
EVT-009997,2026-05-01T12:46:37Z,file_access,normal,,
EVT-009998,2026-05-01T12:46:38Z,read_sensor,normal,102,
EVT-009999,2026-05-01T12:46:39Z,http_request,normal,,
EVT-010000,2026-05-01T12:46:40Z,login,normal,,
EVT-010001,2026-05-01T12:46:41Z,modbus_write,normal,120,
EVT-010002,2026-05-01T12:46:42Z,http_request,normal,,
EVT-010003,2026-05-01T12:46:43Z,http_request,normal,,
EVT-010004,2026-05-01T12:46:44Z,login,normal,,
EVT-010005,2026-05-01T12:46:45Z,http_request,normal,,
EVT-010006,2026-05-01T12:46:46Z,login,normal,,
EVT-010007,2026-05-01T12:46:47Z,read_sensor,normal,63,
EVT-010008,2026-05-01T12:46:48Z,modbus_write,normal,90,
EVT-010009,2026-05-01T12:46:49Z,http_request,normal,,
EVT-010010,2026-05-01T12:46:50Z,http_request,normal,,
EVT-010011,2026-05-01T12:46:51Z,file_access,normal,,
EVT-010012,2026-05-01T12:46:52Z,modbus_write,normal,87,
EVT-010013,2026-05-01T12:46:53Z,file_access,normal,,
EVT-010014,2026-05-01T12:46:54Z,read_sensor,normal,45,
EVT-010015,2026-05-01T12:46:55Z,modbus_write,normal,69,
EVT-010016,2026-05-01T12:46:56Z,file_access,normal,,
EVT-010017,2026-05-01T12:46:57Z,file_access,normal,,
EVT-010018,2026-05-01T12:46:58Z,modbus_write,normal,56,
EVT-010019,2026-05-01T12:46:59Z,file_access,normal,,
EVT-010020,2026-05-01T12:47:00Z,login,normal,,
EVT-010021,2026-05-01T12:47:01Z,login,normal,,
EVT-010022,2026-05-01T12:47:02Z,file_access,normal,,
EVT-010023,2026-05-01T12:47:03Z,http_request,normal,,
EVT-010024,2026-05-01T12:47:04Z,file_access,normal,,
EVT-010025,2026-05-01T12:47:05Z,modbus_write,normal,60,
EVT-010026,2026-05-01T12:47:06Z,http_request,normal,,
EVT-010027,2026-05-01T12:47:07Z,modbus_write,normal,86,
EVT-010028,2026-05-01T12:47:08Z,login,normal,,
EVT-010029,2026-05-01T12:47:09Z,login,normal,,
EVT-010030,2026-05-01T12:47:10Z,http_request,normal,,
EVT-010031,2026-05-01T12:47:11Z,file_access,normal,,
EVT-010032,2026-05-01T12:47:12Z,modbus_write,normal,50,
EVT-010033,2026-05-01T12:47:13Z,file_access,normal,,
EVT-010034,2026-05-01T12:47:14Z,read_sensor,normal,66,
EVT-010035,2026-05-01T12:47:15Z,login,normal,,
EVT-010036,2026-05-01T12:47:16Z,file_access,normal,,
EVT-010037,2026-05-01T12:47:17Z,read_sensor,normal,100,
EVT-010038,2026-05-01T12:47:18Z,read_sensor,normal,41,
EVT-010039,2026-05-01T12:47:19Z,file_access,normal,,
EVT-010040,2026-05-01T12:47:20Z,login,normal,,
EVT-010041,2026-05-01T12:47:21Z,file_access,normal,,
EVT-010042,2026-05-01T12:47:22Z,modbus_write,normal,48,
EVT-010043,2026-05-01T12:47:23Z,read_sensor,normal,97,
EVT-010044,2026-05-01T12:47:24Z,login,normal,,
EVT-010045,2026-05-01T12:47:25Z,login,normal,,
EVT-010046,2026-05-01T12:47:26Z,http_request,normal,,
EVT-010047,2026-05-01T12:47:27Z,login,normal,,
EVT-010048,2026-05-01T12:47:28Z,file_access,normal,,
EVT-010049,2026-05-01T12:47:29Z,http_request,normal,,
EVT-010050,2026-05-01T12:47:30Z,read_sensor,normal,67,
EVT-010051,2026-05-01T12:47:31Z,http_request,normal,,
EVT-010052,2026-05-01T12:47:32Z,file_access,normal,,
EVT-010053,2026-05-01T12:47:33Z,file_access,normal,,
EVT-010054,2026-05-01T12:47:34Z,read_sensor,normal,77,
EVT-010055,2026-05-01T12:47:35Z,read_sensor,normal,80,
EVT-010056,2026-05-01T12:47:36Z,file_access,normal,,
EVT-010057,2026-05-01T12:47:37Z,http_request,normal,,
EVT-010058,2026-05-01T12:47:38Z,modbus_write,normal,62,
EVT-010059,2026-05-01T12:47:39Z,http_request,normal,,
EVT-010060,2026-05-01T12:47:40Z,read_sensor,normal,112,
EVT-010061,2026-05-01T12:47:41Z,file_access,normal,,
EVT-010062,2026-05-01T12:47:42Z,http_request,normal,,
EVT-010063,2026-05-01T12:47:43Z,http_request,normal,,
EVT-010064,2026-05-01T12:47:44Z,login,normal,,
EVT-010065,2026-05-01T12:47:45Z,http_request,normal,,
EVT-010066,2026-05-01T12:47:46Z,file_access,normal,,
EVT-010067,2026-05-01T12:47:47Z,read_sensor,normal,76,
EVT-010068,2026-05-01T12:47:48Z,modbus_write,normal,76,
EVT-010069,2026-05-01T12:47:49Z,login,normal,,
EVT-010070,2026-05-01T12:47:50Z,http_request,normal,,
EVT-010071,2026-05-01T12:47:51Z,file_access,normal,,
EVT-010072,2026-05-01T12:47:52Z,login,normal,,
EVT-010073,2026-05-01T12:47:53Z,read_sensor,normal,95,
EVT-010074,2026-05-01T12:47:54Z,modbus_write,normal,40,
EVT-010075,2026-05-01T12:47:55Z,modbus_write,normal,62,
EVT-010076,2026-05-01T12:47:56Z,login,normal,,
EVT-010077,2026-05-01T12:47:57Z,modbus_write,normal,109,
EVT-010078,2026-05-01T12:47:58Z,file_access,normal,,
EVT-010079,2026-05-01T12:47:59Z,http_request,normal,,
EVT-010080,2026-05-01T12:48:00Z,modbus_write,normal,59,
EVT-010081,2026-05-01T12:48:01Z,http_request,normal,,
EVT-010082,2026-05-01T12:48:02Z,http_request,normal,,
EVT-010083,2026-05-01T12:48:03Z,file_access,normal,,
EVT-010084,2026-05-01T12:48:04Z,login,normal,,
EVT-010085,2026-05-01T12:48:05Z,file_access,normal,,
EVT-010086,2026-05-01T12:48:06Z,read_sensor,normal,55,
EVT-010087,2026-05-01T12:48:07Z,http_request,normal,,
EVT-010088,2026-05-01T12:48:08Z,http_request,normal,,
EVT-010089,2026-05-01T12:48:09Z,login,normal,,
EVT-010090,2026-05-01T12:48:10Z,login,normal,,
EVT-010091,2026-05-01T12:48:11Z,file_access,normal,,
EVT-010092,2026-05-01T12:48:12Z,http_request,normal,,
EVT-010093,2026-05-01T12:48:13Z,http_request,normal,,
EVT-010094,2026-05-01T12:48:14Z,http_request,normal,,
EVT-010095,2026-05-01T12:48:15Z,read_sensor,normal,56,
EVT-010096,2026-05-01T12:48:16Z,login,normal,,
EVT-010097,2026-05-01T12:48:17Z,http_request,normal,,
EVT-010098,2026-05-01T12:48:18Z,login,normal,,
EVT-010099,2026-05-01T12:48:19Z,modbus_write,normal,65,
EVT-010100,2026-05-01T12:48:20Z,modbus_write,normal,57,
EVT-010101,2026-05-01T12:48:21Z,read_sensor,normal,48,
EVT-010102,2026-05-01T12:48:22Z,http_request,normal,,
EVT-010103,2026-05-01T12:48:23Z,login,normal,,
EVT-010104,2026-05-01T12:48:24Z,read_sensor,normal,95,
EVT-010105,2026-05-01T12:48:25Z,file_access,normal,,
EVT-010106,2026-05-01T12:48:26Z,read_sensor,normal,83,
EVT-010107,2026-05-01T12:48:27Z,file_access,normal,,
EVT-010108,2026-05-01T12:48:28Z,login,normal,,
EVT-010109,2026-05-01T12:48:29Z,http_request,normal,,
EVT-010110,2026-05-01T12:48:30Z,read_sensor,normal,110,
EVT-010111,2026-05-01T12:48:31Z,modbus_write,normal,64,
EVT-010112,2026-05-01T12:48:32Z,modbus_write,normal,103,
EVT-010113,2026-05-01T12:48:33Z,login,normal,,
EVT-010114,2026-05-01T12:48:34Z,login,normal,,
EVT-010115,2026-05-01T12:48:35Z,login,normal,,
EVT-010116,2026-05-01T12:48:36Z,login,normal,,
EVT-010117,2026-05-01T12:48:37Z,http_request,normal,,
EVT-010118,2026-05-01T12:48:38Z,modbus_write,normal,67,
EVT-010119,2026-05-01T12:48:39Z,login,normal,,
EVT-010120,2026-05-01T12:48:40Z,file_access,normal,,
EVT-010121,2026-05-01T12:48:41Z,http_request,normal,,
EVT-010122,2026-05-01T12:48:42Z,file_access,normal,,
EVT-010123,2026-05-01T12:48:43Z,read_sensor,normal,111,
EVT-010124,2026-05-01T12:48:44Z,login,normal,,
EVT-010125,2026-05-01T12:48:45Z,http_request,normal,,
EVT-010126,2026-05-01T12:48:46Z,read_sensor,normal,55,
EVT-010127,2026-05-01T12:48:47Z,http_request,normal,,
EVT-010128,2026-05-01T12:48:48Z,modbus_write,normal,111,
EVT-010129,2026-05-01T12:48:49Z,modbus_write,normal,114,
EVT-010130,2026-05-01T12:48:50Z,login,normal,,
EVT-010131,2026-05-01T12:48:51Z,http_request,normal,,
EVT-010132,2026-05-01T12:48:52Z,http_request,normal,,
EVT-010133,2026-05-01T12:48:53Z,file_access,normal,,
EVT-010134,2026-05-01T12:48:54Z,http_request,normal,,
EVT-010135,2026-05-01T12:48:55Z,read_sensor,normal,93,
EVT-010136,2026-05-01T12:48:56Z,file_access,normal,,
EVT-010137,2026-05-01T12:48:57Z,login,normal,,
EVT-010138,2026-05-01T12:48:58Z,login,normal,,
EVT-010139,2026-05-01T12:48:59Z,file_access,normal,,
EVT-010140,2026-05-01T12:49:00Z,modbus_write,normal,44,
EVT-010141,2026-05-01T12:49:01Z,http_request,normal,,
EVT-010142,2026-05-01T12:49:02Z,file_access,normal,,
EVT-010143,2026-05-01T12:49:03Z,read_sensor,normal,50,
EVT-010144,2026-05-01T12:49:04Z,modbus_write,normal,65,
EVT-010145,2026-05-01T12:49:05Z,file_access,normal,,
EVT-010146,2026-05-01T12:49:06Z,file_access,normal,,
EVT-010147,2026-05-01T12:49:07Z,login,normal,,
EVT-010148,2026-05-01T12:49:08Z,file_access,normal,,
EVT-010149,2026-05-01T12:49:09Z,modbus_write,normal,104,
EVT-010150,2026-05-01T12:49:10Z,read_sensor,normal,42,
EVT-010151,2026-05-01T12:49:11Z,modbus_write,normal,109,
EVT-010152,2026-05-01T12:49:12Z,modbus_write,normal,75,
EVT-010153,2026-05-01T12:49:13Z,modbus_write,normal,64,
EVT-010154,2026-05-01T12:49:14Z,http_request,normal,,
EVT-010155,2026-05-01T12:49:15Z,login,normal,,
EVT-010156,2026-05-01T12:49:16Z,login,normal,,
EVT-010157,2026-05-01T12:49:17Z,login,normal,,
EVT-010158,2026-05-01T12:49:18Z,read_sensor,normal,53,
EVT-010159,2026-05-01T12:49:19Z,login,normal,,
EVT-010160,2026-05-01T12:49:20Z,read_sensor,normal,118,
EVT-010161,2026-05-01T12:49:21Z,login,normal,,
EVT-010162,2026-05-01T12:49:22Z,read_sensor,normal,109,
EVT-010163,2026-05-01T12:49:23Z,file_access,normal,,
EVT-010164,2026-05-01T12:49:24Z,read_sensor,normal,85,
EVT-010165,2026-05-01T12:49:25Z,modbus_write,normal,100,
EVT-010166,2026-05-01T12:49:26Z,read_sensor,normal,90,
EVT-010167,2026-05-01T12:49:27Z,modbus_write,normal,54,
EVT-010168,2026-05-01T12:49:28Z,modbus_write,normal,82,
EVT-010169,2026-05-01T12:49:29Z,file_access,normal,,
EVT-010170,2026-05-01T12:49:30Z,file_access,normal,,
EVT-010171,2026-05-01T12:49:31Z,read_sensor,normal,85,
EVT-010172,2026-05-01T12:49:32Z,read_sensor,normal,54,
EVT-010173,2026-05-01T12:49:33Z,http_request,normal,,
EVT-010174,2026-05-01T12:49:34Z,modbus_write,normal,46,
EVT-010175,2026-05-01T12:49:35Z,file_access,normal,,
EVT-010176,2026-05-01T12:49:36Z,modbus_write,normal,61,
EVT-010177,2026-05-01T12:49:37Z,modbus_write,normal,109,
EVT-010178,2026-05-01T12:49:38Z,http_request,normal,,
EVT-010179,2026-05-01T12:49:39Z,http_request,normal,,
EVT-010180,2026-05-01T12:49:40Z,file_access,normal,,
EVT-010181,2026-05-01T12:49:41Z,file_access,normal,,
EVT-010182,2026-05-01T12:49:42Z,modbus_write,normal,104,
EVT-010183,2026-05-01T12:49:43Z,http_request,normal,,
EVT-010184,2026-05-01T12:49:44Z,modbus_write,normal,108,
EVT-010185,2026-05-01T12:49:45Z,modbus_write,normal,100,
EVT-010186,2026-05-01T12:49:46Z,read_sensor,normal,71,
EVT-010187,2026-05-01T12:49:47Z,http_request,normal,,
EVT-010188,2026-05-01T12:49:48Z,read_sensor,normal,99,
EVT-010189,2026-05-01T12:49:49Z,file_access,normal,,
EVT-010190,2026-05-01T12:49:50Z,modbus_write,normal,119,
EVT-010191,2026-05-01T12:49:51Z,http_request,normal,,
EVT-010192,2026-05-01T12:49:52Z,file_access,normal,,
EVT-010193,2026-05-01T12:49:53Z,modbus_write,normal,92,
EVT-010194,2026-05-01T12:49:54Z,file_access,normal,,
EVT-010195,2026-05-01T12:49:55Z,login,normal,,
EVT-010196,2026-05-01T12:49:56Z,login,normal,,
EVT-010197,2026-05-01T12:49:57Z,login,normal,,
EVT-010198,2026-05-01T12:49:58Z,read_sensor,normal,87,
EVT-010199,2026-05-01T12:49:59Z,modbus_write,normal,87,
EVT-010200,2026-05-01T12:50:00Z,modbus_write,normal,76,
EVT-010201,2026-05-01T12:50:01Z,read_sensor,normal,106,
EVT-010202,2026-05-01T12:50:02Z,modbus_write,normal,61,
EVT-010203,2026-05-01T12:50:03Z,login,normal,,
EVT-010204,2026-05-01T12:50:04Z,login,normal,,
EVT-010205,2026-05-01T12:50:05Z,http_request,normal,,
EVT-010206,2026-05-01T12:50:06Z,login,normal,,
EVT-010207,2026-05-01T12:50:07Z,modbus_write,normal,85,
EVT-010208,2026-05-01T12:50:08Z,file_access,normal,,
EVT-010209,2026-05-01T12:50:09Z,modbus_write,normal,118,
EVT-010210,2026-05-01T12:50:10Z,modbus_write,normal,69,
EVT-010211,2026-05-01T12:50:11Z,file_access,normal,,
EVT-010212,2026-05-01T12:50:12Z,modbus_write,normal,101,
EVT-010213,2026-05-01T12:50:13Z,read_sensor,normal,66,
EVT-010214,2026-05-01T12:50:14Z,modbus_write,normal,86,
EVT-010215,2026-05-01T12:50:15Z,http_request,normal,,
EVT-010216,2026-05-01T12:50:16Z,modbus_write,normal,112,
EVT-010217,2026-05-01T12:50:17Z,file_access,normal,,
EVT-010218,2026-05-01T12:50:18Z,login,normal,,
EVT-010219,2026-05-01T12:50:19Z,login,normal,,
EVT-010220,2026-05-01T12:50:20Z,file_access,normal,,
EVT-010221,2026-05-01T12:50:21Z,login,normal,,
EVT-010222,2026-05-01T12:50:22Z,file_access,normal,,
EVT-010223,2026-05-01T12:50:23Z,modbus_write,normal,88,
EVT-010224,2026-05-01T12:50:24Z,modbus_write,normal,64,
EVT-010225,2026-05-01T12:50:25Z,read_sensor,normal,99,
EVT-010226,2026-05-01T12:50:26Z,login,normal,,
EVT-010227,2026-05-01T12:50:27Z,login,normal,,
EVT-010228,2026-05-01T12:50:28Z,read_sensor,normal,115,
EVT-010229,2026-05-01T12:50:29Z,http_request,normal,,
EVT-010230,2026-05-01T12:50:30Z,modbus_write,normal,105,
EVT-010231,2026-05-01T12:50:31Z,http_request,normal,,
EVT-010232,2026-05-01T12:50:32Z,http_request,normal,,
EVT-010233,2026-05-01T12:50:33Z,login,normal,,
EVT-010234,2026-05-01T12:50:34Z,read_sensor,normal,115,
EVT-010235,2026-05-01T12:50:35Z,file_access,normal,,
EVT-010236,2026-05-01T12:50:36Z,http_request,normal,,
EVT-010237,2026-05-01T12:50:37Z,login,normal,,
EVT-010238,2026-05-01T12:50:38Z,login,normal,,
EVT-010239,2026-05-01T12:50:39Z,modbus_write,normal,106,
EVT-010240,2026-05-01T12:50:40Z,file_access,normal,,
EVT-010241,2026-05-01T12:50:41Z,http_request,normal,,
EVT-010242,2026-05-01T12:50:42Z,file_access,normal,,
EVT-010243,2026-05-01T12:50:43Z,http_request,normal,,
EVT-010244,2026-05-01T12:50:44Z,file_access,normal,,
EVT-010245,2026-05-01T12:50:45Z,modbus_write,normal,120,
EVT-010246,2026-05-01T12:50:46Z,login,normal,,
EVT-010247,2026-05-01T12:50:47Z,file_access,normal,,
EVT-010248,2026-05-01T12:50:48Z,modbus_write,normal,118,
EVT-010249,2026-05-01T12:50:49Z,login,normal,,
