source,target,type,weight,description
IT-09037,IT-03256,DEPENDS_ON,1.0,L'actif IT-09037 dépend de IT-03256.
IT-09097,IT-07849,DEPENDS_ON,0.5,L'actif IT-09097 dépend de IT-07849.
IT-04748,IT-03865,DEPENDS_ON,1.0,L'actif IT-04748 dépend de IT-03865.
IT-04713,IT-08396,DEPENDS_ON,1.0,L'actif IT-04713 dépend de IT-08396.
IT-03856,IT-01399,DEPENDS_ON,0.5,L'actif IT-03856 dépend de IT-01399.
IT-03064,IT-06991,DEPENDS_ON,1.0,L'actif IT-03064 dépend de IT-06991.
IT-05713,IT-01551,DEPENDS_ON,1.0,L'actif IT-05713 dépend de IT-01551.
IT-06243,IT-06118,DEPENDS_ON,1.0,L'actif IT-06243 dépend de IT-06118.
IT-08462,IT-08592,DEPENDS_ON,0.8,L'actif IT-08462 dépend de IT-08592.
IT-03454,IT-06908,DEPENDS_ON,1.0,L'actif IT-03454 dépend de IT-06908.
IT-04078,IT-01980,DEPENDS_ON,1.0,L'actif IT-04078 dépend de IT-01980.
IT-09260,IT-02350,DEPENDS_ON,0.8,L'actif IT-09260 dépend de IT-02350.
IT-01539,IT-06706,DEPENDS_ON,0.8,L'actif IT-01539 dépend de IT-06706.
IT-06203,IT-09782,DEPENDS_ON,0.8,L'actif IT-06203 dépend de IT-09782.
IT-08057,IT-08390,DEPENDS_ON,0.5,L'actif IT-08057 dépend de IT-08390.
IT-08969,IT-02623,DEPENDS_ON,0.8,L'actif IT-08969 dépend de IT-02623.
IT-07367,IT-04593,DEPENDS_ON,0.5,L'actif IT-07367 dépend de IT-04593.
IT-05214,IT-09626,DEPENDS_ON,0.5,L'actif IT-05214 dépend de IT-09626.
IT-06748,IT-08834,DEPENDS_ON,1.0,L'actif IT-06748 dépend de IT-08834.
IT-06330,IT-02696,DEPENDS_ON,0.8,L'actif IT-06330 dépend de IT-02696.
IT-03997,IT-00453,DEPENDS_ON,0.5,L'actif IT-03997 dépend de IT-00453.
IT-08758,IT-06234,DEPENDS_ON,0.8,L'actif IT-08758 dépend de IT-06234.
IT-01533,IT-01435,DEPENDS_ON,0.5,L'actif IT-01533 dépend de IT-01435.
IT-02525,IT-06785,DEPENDS_ON,0.5,L'actif IT-02525 dépend de IT-06785.
IT-06343,IT-08279,DEPENDS_ON,0.5,L'actif IT-06343 dépend de IT-08279.
IT-09416,IT-00212,DEPENDS_ON,1.0,L'actif IT-09416 dépend de IT-00212.
IT-06542,IT-06539,DEPENDS_ON,0.5,L'actif IT-06542 dépend de IT-06539.
IT-01766,IT-00198,DEPENDS_ON,0.8,L'actif IT-01766 dépend de IT-00198.
IT-07487,IT-07854,DEPENDS_ON,0.5,L'actif IT-07487 dépend de IT-07854.
IT-01732,IT-03643,DEPENDS_ON,1.0,L'actif IT-01732 dépend de IT-03643.
IT-02641,IT-08291,DEPENDS_ON,0.8,L'actif IT-02641 dépend de IT-08291.
IT-07274,IT-01287,DEPENDS_ON,0.8,L'actif IT-07274 dépend de IT-01287.
IT-01695,IT-07571,DEPENDS_ON,0.5,L'actif IT-01695 dépend de IT-07571.
IT-09738,IT-01831,DEPENDS_ON,1.0,L'actif IT-09738 dépend de IT-01831.
IT-01460,IT-04614,DEPENDS_ON,1.0,L'actif IT-01460 dépend de IT-04614.
IT-07426,IT-04416,DEPENDS_ON,0.5,L'actif IT-07426 dépend de IT-04416.
IT-09822,IT-05492,DEPENDS_ON,0.8,L'actif IT-09822 dépend de IT-05492.
IT-05747,IT-02330,DEPENDS_ON,1.0,L'actif IT-05747 dépend de IT-02330.
IT-08620,IT-04477,DEPENDS_ON,0.8,L'actif IT-08620 dépend de IT-04477.
IT-08962,IT-03500,DEPENDS_ON,1.0,L'actif IT-08962 dépend de IT-03500.
IT-06424,IT-01687,DEPENDS_ON,0.8,L'actif IT-06424 dépend de IT-01687.
IT-05762,IT-00205,DEPENDS_ON,0.8,L'actif IT-05762 dépend de IT-00205.
IT-09878,IT-08830,DEPENDS_ON,0.8,L'actif IT-09878 dépend de IT-08830.
IT-07680,IT-06792,DEPENDS_ON,1.0,L'actif IT-07680 dépend de IT-06792.
IT-05134,IT-05542,DEPENDS_ON,0.8,L'actif IT-05134 dépend de IT-05542.
IT-02325,IT-09804,DEPENDS_ON,0.8,L'actif IT-02325 dépend de IT-09804.
IT-05134,IT-06501,DEPENDS_ON,0.5,L'actif IT-05134 dépend de IT-06501.
IT-06053,IT-07769,DEPENDS_ON,0.8,L'actif IT-06053 dépend de IT-07769.
IT-04155,IT-01410,DEPENDS_ON,0.8,L'actif IT-04155 dépend de IT-01410.
IT-01786,IT-09223,DEPENDS_ON,0.8,L'actif IT-01786 dépend de IT-09223.
IT-02360,IT-05400,DEPENDS_ON,0.8,L'actif IT-02360 dépend de IT-05400.
IT-02521,IT-08640,DEPENDS_ON,0.8,L'actif IT-02521 dépend de IT-08640.
IT-01214,IT-05074,DEPENDS_ON,0.5,L'actif IT-01214 dépend de IT-05074.
IT-04039,IT-05833,DEPENDS_ON,0.5,L'actif IT-04039 dépend de IT-05833.
IT-02567,IT-07298,DEPENDS_ON,0.5,L'actif IT-02567 dépend de IT-07298.
IT-04126,IT-03259,DEPENDS_ON,0.5,L'actif IT-04126 dépend de IT-03259.
IT-01102,IT-01457,DEPENDS_ON,0.8,L'actif IT-01102 dépend de IT-01457.
IT-03941,IT-02410,DEPENDS_ON,0.5,L'actif IT-03941 dépend de IT-02410.
IT-02635,IT-06165,DEPENDS_ON,1.0,L'actif IT-02635 dépend de IT-06165.
IT-08948,IT-00568,DEPENDS_ON,0.5,L'actif IT-08948 dépend de IT-00568.
IT-01772,IT-06911,DEPENDS_ON,1.0,L'actif IT-01772 dépend de IT-06911.
IT-08111,IT-01611,DEPENDS_ON,0.5,L'actif IT-08111 dépend de IT-01611.
IT-03138,IT-06342,DEPENDS_ON,0.5,L'actif IT-03138 dépend de IT-06342.
IT-09798,IT-05780,DEPENDS_ON,1.0,L'actif IT-09798 dépend de IT-05780.
IT-07733,IT-07440,DEPENDS_ON,0.8,L'actif IT-07733 dépend de IT-07440.
IT-09970,IT-03337,DEPENDS_ON,0.8,L'actif IT-09970 dépend de IT-03337.
IT-03521,IT-01357,DEPENDS_ON,0.5,L'actif IT-03521 dépend de IT-01357.
IT-03118,IT-01576,DEPENDS_ON,0.5,L'actif IT-03118 dépend de IT-01576.
IT-01093,IT-03798,DEPENDS_ON,1.0,L'actif IT-01093 dépend de IT-03798.
IT-04950,IT-00169,DEPENDS_ON,0.8,L'actif IT-04950 dépend de IT-00169.
IT-05934,IT-08168,DEPENDS_ON,1.0,L'actif IT-05934 dépend de IT-08168.
IT-09392,IT-09966,DEPENDS_ON,1.0,L'actif IT-09392 dépend de IT-09966.
IT-02167,IT-01441,DEPENDS_ON,1.0,L'actif IT-02167 dépend de IT-01441.
IT-00979,IT-07836,DEPENDS_ON,1.0,L'actif IT-00979 dépend de IT-07836.
IT-02665,IT-01165,DEPENDS_ON,0.5,L'actif IT-02665 dépend de IT-01165.
IT-00095,IT-07000,DEPENDS_ON,1.0,L'actif IT-00095 dépend de IT-07000.
IT-00606,IT-06728,DEPENDS_ON,0.8,L'actif IT-00606 dépend de IT-06728.
IT-07353,IT-06238,DEPENDS_ON,0.8,L'actif IT-07353 dépend de IT-06238.
IT-07352,IT-01016,DEPENDS_ON,0.8,L'actif IT-07352 dépend de IT-01016.
IT-06177,IT-04505,DEPENDS_ON,0.8,L'actif IT-06177 dépend de IT-04505.
IT-08559,IT-01632,DEPENDS_ON,0.8,L'actif IT-08559 dépend de IT-01632.
IT-06129,IT-06886,DEPENDS_ON,1.0,L'actif IT-06129 dépend de IT-06886.
IT-05808,IT-05089,DEPENDS_ON,0.5,L'actif IT-05808 dépend de IT-05089.
IT-03159,IT-04339,DEPENDS_ON,0.8,L'actif IT-03159 dépend de IT-04339.
IT-05261,IT-08719,DEPENDS_ON,1.0,L'actif IT-05261 dépend de IT-08719.
IT-00705,IT-00318,DEPENDS_ON,0.8,L'actif IT-00705 dépend de IT-00318.
IT-09427,IT-06806,DEPENDS_ON,0.8,L'actif IT-09427 dépend de IT-06806.
IT-04620,IT-08359,DEPENDS_ON,0.8,L'actif IT-04620 dépend de IT-08359.
IT-04088,IT-08286,DEPENDS_ON,0.8,L'actif IT-04088 dépend de IT-08286.
IT-00500,IT-00958,DEPENDS_ON,1.0,L'actif IT-00500 dépend de IT-00958.
IT-09458,IT-03051,DEPENDS_ON,0.5,L'actif IT-09458 dépend de IT-03051.
IT-02917,IT-08077,DEPENDS_ON,1.0,L'actif IT-02917 dépend de IT-08077.
IT-08174,IT-04207,DEPENDS_ON,0.5,L'actif IT-08174 dépend de IT-04207.
IT-08989,IT-02245,DEPENDS_ON,0.5,L'actif IT-08989 dépend de IT-02245.
IT-08716,IT-06643,DEPENDS_ON,0.5,L'actif IT-08716 dépend de IT-06643.
IT-03842,IT-07515,DEPENDS_ON,0.8,L'actif IT-03842 dépend de IT-07515.
IT-01638,IT-04022,DEPENDS_ON,1.0,L'actif IT-01638 dépend de IT-04022.
IT-05429,IT-04160,DEPENDS_ON,0.5,L'actif IT-05429 dépend de IT-04160.
IT-08593,IT-03763,DEPENDS_ON,0.8,L'actif IT-08593 dépend de IT-03763.
IT-00138,IT-08134,DEPENDS_ON,1.0,L'actif IT-00138 dépend de IT-08134.
IT-04576,IT-03555,DEPENDS_ON,0.5,L'actif IT-04576 dépend de IT-03555.
IT-02583,IT-09940,DEPENDS_ON,0.8,L'actif IT-02583 dépend de IT-09940.
IT-05692,IT-03574,DEPENDS_ON,0.5,L'actif IT-05692 dépend de IT-03574.
IT-01640,IT-06552,DEPENDS_ON,1.0,L'actif IT-01640 dépend de IT-06552.
IT-04271,IT-07200,DEPENDS_ON,1.0,L'actif IT-04271 dépend de IT-07200.
IT-09513,IT-01033,DEPENDS_ON,0.8,L'actif IT-09513 dépend de IT-01033.
IT-02855,IT-09056,DEPENDS_ON,0.8,L'actif IT-02855 dépend de IT-09056.
IT-00380,IT-01308,DEPENDS_ON,0.8,L'actif IT-00380 dépend de IT-01308.
IT-09625,IT-09578,DEPENDS_ON,0.8,L'actif IT-09625 dépend de IT-09578.
IT-05325,IT-06110,DEPENDS_ON,0.5,L'actif IT-05325 dépend de IT-06110.
IT-07998,IT-05144,DEPENDS_ON,0.8,L'actif IT-07998 dépend de IT-05144.
IT-09563,IT-05510,DEPENDS_ON,0.8,L'actif IT-09563 dépend de IT-05510.
IT-02709,IT-07578,DEPENDS_ON,0.5,L'actif IT-02709 dépend de IT-07578.
IT-09019,IT-03579,DEPENDS_ON,0.8,L'actif IT-09019 dépend de IT-03579.
IT-02582,IT-07763,DEPENDS_ON,0.8,L'actif IT-02582 dépend de IT-07763.
IT-09735,IT-06145,DEPENDS_ON,1.0,L'actif IT-09735 dépend de IT-06145.
IT-00877,IT-09409,DEPENDS_ON,0.8,L'actif IT-00877 dépend de IT-09409.
IT-05942,IT-05752,DEPENDS_ON,0.8,L'actif IT-05942 dépend de IT-05752.
IT-07286,IT-01338,DEPENDS_ON,1.0,L'actif IT-07286 dépend de IT-01338.
IT-09052,IT-04528,DEPENDS_ON,0.5,L'actif IT-09052 dépend de IT-04528.
IT-07374,IT-04719,DEPENDS_ON,0.8,L'actif IT-07374 dépend de IT-04719.
IT-01051,IT-01742,DEPENDS_ON,0.5,L'actif IT-01051 dépend de IT-01742.
IT-07475,IT-00229,DEPENDS_ON,0.5,L'actif IT-07475 dépend de IT-00229.
IT-00139,IT-01902,DEPENDS_ON,0.8,L'actif IT-00139 dépend de IT-01902.
IT-02937,IT-07578,DEPENDS_ON,0.8,L'actif IT-02937 dépend de IT-07578.
IT-01422,IT-07190,DEPENDS_ON,1.0,L'actif IT-01422 dépend de IT-07190.
IT-01809,IT-09622,DEPENDS_ON,0.8,L'actif IT-01809 dépend de IT-09622.
IT-00573,IT-06135,DEPENDS_ON,1.0,L'actif IT-00573 dépend de IT-06135.
IT-09131,IT-04444,DEPENDS_ON,0.5,L'actif IT-09131 dépend de IT-04444.
IT-09578,IT-03758,DEPENDS_ON,0.8,L'actif IT-09578 dépend de IT-03758.
IT-05280,IT-08266,DEPENDS_ON,1.0,L'actif IT-05280 dépend de IT-08266.
IT-07988,IT-03468,DEPENDS_ON,1.0,L'actif IT-07988 dépend de IT-03468.
IT-01843,IT-03116,DEPENDS_ON,0.5,L'actif IT-01843 dépend de IT-03116.
IT-03306,IT-04728,DEPENDS_ON,0.8,L'actif IT-03306 dépend de IT-04728.
IT-06424,IT-00539,DEPENDS_ON,0.8,L'actif IT-06424 dépend de IT-00539.
IT-05396,IT-04393,DEPENDS_ON,0.5,L'actif IT-05396 dépend de IT-04393.
IT-01509,IT-09997,DEPENDS_ON,0.5,L'actif IT-01509 dépend de IT-09997.
IT-02419,IT-04598,DEPENDS_ON,0.5,L'actif IT-02419 dépend de IT-04598.
IT-03937,IT-09146,DEPENDS_ON,0.8,L'actif IT-03937 dépend de IT-09146.
IT-03644,IT-08425,DEPENDS_ON,1.0,L'actif IT-03644 dépend de IT-08425.
IT-05148,IT-05520,DEPENDS_ON,0.8,L'actif IT-05148 dépend de IT-05520.
IT-06776,IT-06933,DEPENDS_ON,0.5,L'actif IT-06776 dépend de IT-06933.
IT-02752,IT-04616,DEPENDS_ON,1.0,L'actif IT-02752 dépend de IT-04616.
IT-08172,IT-05644,DEPENDS_ON,0.5,L'actif IT-08172 dépend de IT-05644.
IT-05153,IT-00385,DEPENDS_ON,1.0,L'actif IT-05153 dépend de IT-00385.
IT-03913,IT-07346,DEPENDS_ON,1.0,L'actif IT-03913 dépend de IT-07346.
IT-09242,IT-04596,DEPENDS_ON,0.5,L'actif IT-09242 dépend de IT-04596.
IT-04789,IT-08137,DEPENDS_ON,0.5,L'actif IT-04789 dépend de IT-08137.
IT-02444,IT-02543,DEPENDS_ON,0.5,L'actif IT-02444 dépend de IT-02543.
IT-04487,IT-07395,DEPENDS_ON,1.0,L'actif IT-04487 dépend de IT-07395.
IT-08839,IT-05032,DEPENDS_ON,0.5,L'actif IT-08839 dépend de IT-05032.
IT-01163,IT-02997,DEPENDS_ON,1.0,L'actif IT-01163 dépend de IT-02997.
IT-06578,IT-09280,DEPENDS_ON,0.5,L'actif IT-06578 dépend de IT-09280.
IT-07293,IT-05238,DEPENDS_ON,0.5,L'actif IT-07293 dépend de IT-05238.
IT-04037,IT-02087,DEPENDS_ON,1.0,L'actif IT-04037 dépend de IT-02087.
IT-06096,IT-03496,DEPENDS_ON,1.0,L'actif IT-06096 dépend de IT-03496.
IT-04872,IT-02248,DEPENDS_ON,0.8,L'actif IT-04872 dépend de IT-02248.
IT-09478,IT-02200,DEPENDS_ON,0.8,L'actif IT-09478 dépend de IT-02200.
IT-06239,IT-07110,DEPENDS_ON,0.8,L'actif IT-06239 dépend de IT-07110.
IT-08816,IT-05609,DEPENDS_ON,0.8,L'actif IT-08816 dépend de IT-05609.
IT-00204,IT-07826,DEPENDS_ON,0.8,L'actif IT-00204 dépend de IT-07826.
IT-05361,IT-05467,DEPENDS_ON,0.5,L'actif IT-05361 dépend de IT-05467.
IT-08774,IT-05716,DEPENDS_ON,0.8,L'actif IT-08774 dépend de IT-05716.
IT-04855,IT-06070,DEPENDS_ON,0.8,L'actif IT-04855 dépend de IT-06070.
IT-02480,IT-09534,DEPENDS_ON,0.8,L'actif IT-02480 dépend de IT-09534.
IT-02295,IT-04158,DEPENDS_ON,1.0,L'actif IT-02295 dépend de IT-04158.
IT-09642,IT-03244,DEPENDS_ON,1.0,L'actif IT-09642 dépend de IT-03244.
IT-05948,IT-03832,DEPENDS_ON,0.8,L'actif IT-05948 dépend de IT-03832.
IT-03405,IT-08399,DEPENDS_ON,0.8,L'actif IT-03405 dépend de IT-08399.
IT-07065,IT-02838,DEPENDS_ON,0.5,L'actif IT-07065 dépend de IT-02838.
IT-07792,IT-08207,DEPENDS_ON,0.8,L'actif IT-07792 dépend de IT-08207.
IT-05389,IT-05792,DEPENDS_ON,0.5,L'actif IT-05389 dépend de IT-05792.
IT-05477,IT-02905,DEPENDS_ON,0.8,L'actif IT-05477 dépend de IT-02905.
IT-03746,IT-02803,DEPENDS_ON,1.0,L'actif IT-03746 dépend de IT-02803.
IT-00033,IT-05692,DEPENDS_ON,0.5,L'actif IT-00033 dépend de IT-05692.
IT-09152,IT-06741,DEPENDS_ON,0.5,L'actif IT-09152 dépend de IT-06741.
IT-09974,IT-07419,DEPENDS_ON,0.8,L'actif IT-09974 dépend de IT-07419.
IT-01303,IT-07374,DEPENDS_ON,0.8,L'actif IT-01303 dépend de IT-07374.
IT-08049,IT-09979,DEPENDS_ON,0.5,L'actif IT-08049 dépend de IT-09979.
IT-08204,IT-09277,DEPENDS_ON,0.5,L'actif IT-08204 dépend de IT-09277.
IT-09696,IT-01558,DEPENDS_ON,1.0,L'actif IT-09696 dépend de IT-01558.
IT-04687,IT-04640,DEPENDS_ON,0.8,L'actif IT-04687 dépend de IT-04640.
IT-02263,IT-09774,DEPENDS_ON,1.0,L'actif IT-02263 dépend de IT-09774.
IT-04619,IT-03177,DEPENDS_ON,0.8,L'actif IT-04619 dépend de IT-03177.
IT-00114,IT-09132,DEPENDS_ON,1.0,L'actif IT-00114 dépend de IT-09132.
IT-00107,IT-08210,DEPENDS_ON,1.0,L'actif IT-00107 dépend de IT-08210.
IT-06408,IT-05937,DEPENDS_ON,0.5,L'actif IT-06408 dépend de IT-05937.
IT-04449,IT-02753,DEPENDS_ON,0.5,L'actif IT-04449 dépend de IT-02753.
IT-04717,IT-06132,DEPENDS_ON,0.5,L'actif IT-04717 dépend de IT-06132.
IT-01574,IT-06864,DEPENDS_ON,0.8,L'actif IT-01574 dépend de IT-06864.
IT-09307,IT-01264,DEPENDS_ON,0.5,L'actif IT-09307 dépend de IT-01264.
IT-00376,IT-04714,DEPENDS_ON,0.5,L'actif IT-00376 dépend de IT-04714.
IT-02647,IT-00077,DEPENDS_ON,1.0,L'actif IT-02647 dépend de IT-00077.
IT-09039,IT-03882,DEPENDS_ON,0.5,L'actif IT-09039 dépend de IT-03882.
IT-09633,IT-05529,DEPENDS_ON,0.8,L'actif IT-09633 dépend de IT-05529.
IT-07000,IT-09924,DEPENDS_ON,0.8,L'actif IT-07000 dépend de IT-09924.
IT-01617,IT-01780,DEPENDS_ON,0.5,L'actif IT-01617 dépend de IT-01780.
IT-09142,IT-09437,DEPENDS_ON,1.0,L'actif IT-09142 dépend de IT-09437.
IT-07311,IT-06883,DEPENDS_ON,0.5,L'actif IT-07311 dépend de IT-06883.
IT-03417,IT-05985,DEPENDS_ON,0.5,L'actif IT-03417 dépend de IT-05985.
IT-07437,IT-07446,DEPENDS_ON,0.8,L'actif IT-07437 dépend de IT-07446.
IT-07255,IT-02883,DEPENDS_ON,0.8,L'actif IT-07255 dépend de IT-02883.
IT-07093,IT-04292,DEPENDS_ON,1.0,L'actif IT-07093 dépend de IT-04292.
IT-03242,IT-09311,DEPENDS_ON,0.8,L'actif IT-03242 dépend de IT-09311.
IT-07275,IT-00833,DEPENDS_ON,0.5,L'actif IT-07275 dépend de IT-00833.
IT-03908,IT-07617,DEPENDS_ON,0.8,L'actif IT-03908 dépend de IT-07617.
IT-01758,IT-04172,DEPENDS_ON,0.8,L'actif IT-01758 dépend de IT-04172.
IT-08562,IT-01539,DEPENDS_ON,0.8,L'actif IT-08562 dépend de IT-01539.
IT-02196,IT-01824,DEPENDS_ON,0.8,L'actif IT-02196 dépend de IT-01824.
IT-03516,IT-07138,DEPENDS_ON,0.8,L'actif IT-03516 dépend de IT-07138.
IT-07179,IT-05535,DEPENDS_ON,0.5,L'actif IT-07179 dépend de IT-05535.
IT-08894,IT-06409,DEPENDS_ON,0.8,L'actif IT-08894 dépend de IT-06409.
IT-07740,IT-03105,DEPENDS_ON,0.8,L'actif IT-07740 dépend de IT-03105.
IT-01299,IT-04047,DEPENDS_ON,0.8,L'actif IT-01299 dépend de IT-04047.
IT-07530,IT-01998,DEPENDS_ON,1.0,L'actif IT-07530 dépend de IT-01998.
IT-02307,IT-02810,DEPENDS_ON,1.0,L'actif IT-02307 dépend de IT-02810.
IT-00041,IT-01378,DEPENDS_ON,1.0,L'actif IT-00041 dépend de IT-01378.
IT-05052,IT-06116,DEPENDS_ON,0.8,L'actif IT-05052 dépend de IT-06116.
IT-09521,IT-05297,DEPENDS_ON,0.8,L'actif IT-09521 dépend de IT-05297.
IT-07968,IT-08242,DEPENDS_ON,0.8,L'actif IT-07968 dépend de IT-08242.
IT-08896,IT-09821,DEPENDS_ON,0.8,L'actif IT-08896 dépend de IT-09821.
IT-05508,IT-02669,DEPENDS_ON,0.8,L'actif IT-05508 dépend de IT-02669.
IT-03240,IT-04154,DEPENDS_ON,0.5,L'actif IT-03240 dépend de IT-04154.
IT-09163,IT-08425,DEPENDS_ON,0.8,L'actif IT-09163 dépend de IT-08425.
IT-04206,IT-05918,DEPENDS_ON,0.8,L'actif IT-04206 dépend de IT-05918.
IT-08803,IT-08260,DEPENDS_ON,0.8,L'actif IT-08803 dépend de IT-08260.
IT-02714,IT-01829,DEPENDS_ON,0.5,L'actif IT-02714 dépend de IT-01829.
IT-06985,IT-04327,DEPENDS_ON,1.0,L'actif IT-06985 dépend de IT-04327.
IT-03708,IT-05607,DEPENDS_ON,1.0,L'actif IT-03708 dépend de IT-05607.
IT-06518,IT-05401,DEPENDS_ON,0.5,L'actif IT-06518 dépend de IT-05401.
IT-07214,IT-06867,DEPENDS_ON,0.8,L'actif IT-07214 dépend de IT-06867.
IT-07412,IT-05060,DEPENDS_ON,1.0,L'actif IT-07412 dépend de IT-05060.
IT-00820,IT-09493,DEPENDS_ON,0.8,L'actif IT-00820 dépend de IT-09493.
IT-00728,IT-07686,DEPENDS_ON,0.5,L'actif IT-00728 dépend de IT-07686.
IT-01023,IT-07907,DEPENDS_ON,0.8,L'actif IT-01023 dépend de IT-07907.
IT-04410,IT-01614,DEPENDS_ON,0.8,L'actif IT-04410 dépend de IT-01614.
IT-03085,IT-05528,DEPENDS_ON,1.0,L'actif IT-03085 dépend de IT-05528.
IT-01388,IT-08143,DEPENDS_ON,0.5,L'actif IT-01388 dépend de IT-08143.
IT-05124,IT-07857,DEPENDS_ON,0.5,L'actif IT-05124 dépend de IT-07857.
IT-03165,IT-07287,DEPENDS_ON,1.0,L'actif IT-03165 dépend de IT-07287.
IT-06873,IT-03202,DEPENDS_ON,0.5,L'actif IT-06873 dépend de IT-03202.
IT-06701,IT-08304,DEPENDS_ON,0.5,L'actif IT-06701 dépend de IT-08304.
IT-00216,IT-06551,DEPENDS_ON,1.0,L'actif IT-00216 dépend de IT-06551.
IT-02052,IT-00345,DEPENDS_ON,0.5,L'actif IT-02052 dépend de IT-00345.
IT-03067,IT-00815,DEPENDS_ON,0.8,L'actif IT-03067 dépend de IT-00815.
IT-03513,IT-07678,DEPENDS_ON,0.5,L'actif IT-03513 dépend de IT-07678.
IT-09395,IT-09015,DEPENDS_ON,1.0,L'actif IT-09395 dépend de IT-09015.
IT-05460,IT-06494,DEPENDS_ON,0.8,L'actif IT-05460 dépend de IT-06494.
IT-09731,IT-07990,DEPENDS_ON,1.0,L'actif IT-09731 dépend de IT-07990.
IT-08344,IT-07264,DEPENDS_ON,0.5,L'actif IT-08344 dépend de IT-07264.
IT-02881,IT-04684,DEPENDS_ON,0.8,L'actif IT-02881 dépend de IT-04684.
IT-04762,IT-07717,DEPENDS_ON,0.8,L'actif IT-04762 dépend de IT-07717.
IT-03187,IT-01027,DEPENDS_ON,0.5,L'actif IT-03187 dépend de IT-01027.
IT-00620,IT-01870,DEPENDS_ON,1.0,L'actif IT-00620 dépend de IT-01870.
IT-08308,IT-00687,DEPENDS_ON,0.5,L'actif IT-08308 dépend de IT-00687.
IT-00803,IT-04575,DEPENDS_ON,1.0,L'actif IT-00803 dépend de IT-04575.
IT-09585,IT-09254,DEPENDS_ON,1.0,L'actif IT-09585 dépend de IT-09254.
IT-07815,IT-09522,DEPENDS_ON,0.8,L'actif IT-07815 dépend de IT-09522.
IT-03448,IT-05904,DEPENDS_ON,0.5,L'actif IT-03448 dépend de IT-05904.
IT-07308,IT-07025,DEPENDS_ON,0.5,L'actif IT-07308 dépend de IT-07025.
IT-08911,IT-00896,DEPENDS_ON,0.8,L'actif IT-08911 dépend de IT-00896.
IT-09412,IT-06198,DEPENDS_ON,0.5,L'actif IT-09412 dépend de IT-06198.
IT-05760,IT-07160,DEPENDS_ON,0.8,L'actif IT-05760 dépend de IT-07160.
IT-00118,IT-07685,DEPENDS_ON,1.0,L'actif IT-00118 dépend de IT-07685.
IT-08310,IT-07624,DEPENDS_ON,1.0,L'actif IT-08310 dépend de IT-07624.
IT-07816,IT-06204,DEPENDS_ON,0.5,L'actif IT-07816 dépend de IT-06204.
IT-02984,IT-09337,DEPENDS_ON,0.8,L'actif IT-02984 dépend de IT-09337.
IT-07256,IT-08030,DEPENDS_ON,0.5,L'actif IT-07256 dépend de IT-08030.
IT-04747,IT-01499,DEPENDS_ON,0.5,L'actif IT-04747 dépend de IT-01499.
IT-04011,IT-02565,DEPENDS_ON,0.5,L'actif IT-04011 dépend de IT-02565.
IT-02258,IT-08004,DEPENDS_ON,0.5,L'actif IT-02258 dépend de IT-08004.
IT-04558,IT-05160,DEPENDS_ON,1.0,L'actif IT-04558 dépend de IT-05160.
IT-04353,IT-04860,DEPENDS_ON,0.8,L'actif IT-04353 dépend de IT-04860.
IT-02184,IT-09040,DEPENDS_ON,0.5,L'actif IT-02184 dépend de IT-09040.
IT-08571,IT-00293,DEPENDS_ON,1.0,L'actif IT-08571 dépend de IT-00293.
IT-06199,IT-07445,DEPENDS_ON,0.8,L'actif IT-06199 dépend de IT-07445.
IT-06414,IT-05148,DEPENDS_ON,0.5,L'actif IT-06414 dépend de IT-05148.
IT-06377,IT-03324,DEPENDS_ON,1.0,L'actif IT-06377 dépend de IT-03324.
IT-09205,IT-03595,DEPENDS_ON,1.0,L'actif IT-09205 dépend de IT-03595.
IT-07604,IT-08517,DEPENDS_ON,1.0,L'actif IT-07604 dépend de IT-08517.
IT-00726,IT-03371,DEPENDS_ON,0.8,L'actif IT-00726 dépend de IT-03371.
IT-04637,IT-08489,DEPENDS_ON,0.8,L'actif IT-04637 dépend de IT-08489.
IT-09368,IT-00748,DEPENDS_ON,0.8,L'actif IT-09368 dépend de IT-00748.
IT-06412,IT-02866,DEPENDS_ON,1.0,L'actif IT-06412 dépend de IT-02866.
IT-06483,IT-08329,DEPENDS_ON,0.8,L'actif IT-06483 dépend de IT-08329.
IT-07941,IT-09483,DEPENDS_ON,1.0,L'actif IT-07941 dépend de IT-09483.
IT-02826,IT-08049,DEPENDS_ON,0.8,L'actif IT-02826 dépend de IT-08049.
IT-01288,IT-01213,DEPENDS_ON,1.0,L'actif IT-01288 dépend de IT-01213.
IT-09797,IT-06018,DEPENDS_ON,0.5,L'actif IT-09797 dépend de IT-06018.
IT-06396,IT-08187,DEPENDS_ON,0.8,L'actif IT-06396 dépend de IT-08187.
IT-05172,IT-05931,DEPENDS_ON,0.8,L'actif IT-05172 dépend de IT-05931.
IT-00650,IT-04667,DEPENDS_ON,1.0,L'actif IT-00650 dépend de IT-04667.
IT-04642,IT-03969,DEPENDS_ON,0.8,L'actif IT-04642 dépend de IT-03969.
IT-03807,IT-05106,DEPENDS_ON,1.0,L'actif IT-03807 dépend de IT-05106.
IT-04061,IT-08176,DEPENDS_ON,0.5,L'actif IT-04061 dépend de IT-08176.
IT-09359,IT-00936,DEPENDS_ON,0.5,L'actif IT-09359 dépend de IT-00936.
IT-05354,IT-00130,DEPENDS_ON,0.8,L'actif IT-05354 dépend de IT-00130.
